"id","source_job_id","url","hash","title","published_date","description","work_modality","contract_type","workday","salary_text","accessibility_mentioned","transport_mentioned","disability_friendly","multiple_vacancies","area","subarea","min_experience","min_education","created_at","updated_at","company_id","location_id","source_id"
14,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-work-from-home-typescript-developer-ref-0341-en-nancagua-F4C1DAB53530B30961373E686DCF3405#lc=ListOffers-Score4-15,"243925696734efa959bbedd2efd80f20",Work From Home TypeScript Developer / Ref. 0341,2025-10-03,Oferta laboral: Work From Home TypeScript Developer / Ref. 0341,remoto,indefinido,full-time,Sueldo a convenir,false,false,false,false,Tecnología,Desarrollo de Software,"1 años",Enseñanza media completa,2025-10-18 15:28:19.798 -0300,2025-10-18 15:28:19.798 -0300,9,1,1
15,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-administrativo-en-rrhh-inclusion-laboral-con-credencial-de-discapacidad-en-santiago-las-condes-3A1133A30A19423F61373E686DCF3405#lc=ListOffers-Score4-4,"464ca49ab34343da55fc3fb9803b75c9",Asistente administrativo en RR.HH - Inclusión Laboral con Credencial de Discapacidad,2025-10-02,Oferta laboral: Asistente administrativo en RR.HH - Inclusión Laboral con Credencial de Discapacidad,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Recursos Humanos,Gestión de Personas,"1 años",Enseñanza media completa,2025-10-18 15:28:19.799 -0300,2025-10-18 15:28:19.799 -0300,10,1,1
16,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-visitador-medico-dental-inclusivo-para-personas-con-discapacidad-ley-21015-en-santiago-centro-0CB90A3F070EFF7161373E686DCF3405#lc=ListOffers-Score4-5,a6fb8278f09ad5a4fbe25547dbe09644,"Visitador Médico Dental - Inclusivo para Personas con Discapacidad, Ley 21.015",2025-10-02,"Oferta laboral: Visitador Médico Dental - Inclusivo para Personas con Discapacidad, Ley 21.015",presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.802 -0300,2025-10-18 15:28:19.802 -0300,11,1,1
17,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-oportunidades-laborales-para-personas-con-discapacidad-en-santiago-quilicura-1EC3BF0EACA75AF461373E686DCF3405#lc=ListOffers-Score4-6,ae8928f641d9dd997b31baa3502a4466,Oportunidades laborales para personas con Discapacidad,2025-10-02,Oferta laboral: Oportunidades laborales para personas con Discapacidad,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.804 -0300,2025-10-18 15:28:19.804 -0300,12,1,1
18,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-exclusivo-personas-con-discapacidad-administrativo-en-santiago-nunoa-AAD2E1F34DA474AD61373E686DCF3405#lc=ListOffers-Score4-9,a12defafaea6b57146bcc097efd83759,Exclusivo personas con discapacidad Administrativo,2025-10-02,Oferta laboral: Exclusivo personas con discapacidad Administrativo,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.806 -0300,2025-10-18 15:28:19.806 -0300,2,1,1
32,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-salesforce-developer-remoto-en-santiago-las-condes-45FEB1092738657761373E686DCF3405#lc=ListOffers-Score4-8,"427fe88d15bfce87bff902e1c181b13f",Salesforce Developer - Remoto,2025-10-02,Oferta laboral: Salesforce Developer - Remoto,remoto,indefinido,full-time,Sueldo a convenir,true,false,false,false,Tecnología,Desarrollo de Software,"1 años",Enseñanza media completa,2025-10-18 15:28:19.830 -0300,2025-10-18 15:28:19.830 -0300,20,1,1
19,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ayudante-de-cocina-con-experiencia-6x1-am-y-pm-520800-liq-colacion-comuna-huechuraba-para-importante-cadena-de-supermercado-en-la-comuna-huechuraba-en-santiago-huechuraba-95087AB063E18C1961373E686DCF3405#lc=ListOffers-Score3-4,d3bfdf687a5ea77437bbf9395aaffd70,"Ayudante de Cocina Con Experiencia 6x1 AM y PM $520.800 Líq. + colación, comuna Huechuraba - Para importante cadena de Supermercado en la Comuna Huechuraba",2025-10-02,"Oferta laboral: Ayudante de Cocina Con Experiencia 6x1 AM y PM $520.800 Líq. + colación, comuna Huechuraba - Para importante cadena de Supermercado en la Comuna Huechuraba",presencial,indefinido,por turnos,Sueldo a convenir,false,false,false,false,Gastronomía,Cocina y Atención,"1 años",Enseñanza media completa,2025-10-18 15:28:19.808 -0300,2025-10-18 15:28:19.808 -0300,13,1,1
20,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-bodega-inclusion-laboral-arica-en-arica-8047BCCF6933FA6E61373E686DCF3405#lc=ListOffers-Score4-4,b48be85e67befed39e6be8745b334238,Auxiliar de Bodega – Inclusión Laboral (Arica),2025-10-02,Oferta laboral: Auxiliar de Bodega – Inclusión Laboral (Arica),presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Operario,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.809 -0300,2025-10-18 15:28:19.809 -0300,14,1,1
21,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-aseo-oficina-la-condes-bajo-ley-de-inclusion-laboral-en-santiago-las-condes-952FE42B8D199ACE61373E686DCF3405#lc=ListOffers-Score4-8,"513e4791c6c10a751f44a7dc078e52b4",Auxiliar de Aseo Oficina / La Condes / Bajo Ley de Inclusión Laboral,2025-10-02,Oferta laboral: Auxiliar de Aseo Oficina / La Condes / Bajo Ley de Inclusión Laboral,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Aseo y Mantención,"1 años",Enseñanza media completa,2025-10-18 15:28:19.811 -0300,2025-10-18 15:28:19.811 -0300,2,1,1
22,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-administrativo-en-rrhh-inclusion-laboral-con-credencial-de-discapacidad-en-santiago-las-condes-3A1133A30A19423F61373E686DCF3405#lc=ListOffers-Score4-9,"0a6a679941b4f5aad4501f92dec1eff9",Asistente administrativo en RR.HH - Inclusión Laboral con Credencial de Discapacidad,2025-10-02,Oferta laboral: Asistente administrativo en RR.HH - Inclusión Laboral con Credencial de Discapacidad,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Recursos Humanos,Gestión de Personas,"1 años",Enseñanza media completa,2025-10-18 15:28:19.813 -0300,2025-10-18 15:28:19.813 -0300,10,1,1
23,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-bodega-patio-vacante-regida-por-la-ley-21015-de-inclusion-en-arica-E1529ADF9AF9625461373E686DCF3405#lc=ListOffers-Score4-10,"7495d7d3c752319b2238dd128a0b6b6d",Auxiliar de Bodega (Patio) - Vacante regida por la ley 21.015 de Inclusión,2025-10-02,Oferta laboral: Auxiliar de Bodega (Patio) - Vacante regida por la ley 21.015 de Inclusión,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Operario,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.815 -0300,2025-10-18 15:28:19.815 -0300,6,1,1
24,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-pucheo-y-envases-vacante-regida-por-la-ley-21015-de-inclusion-en-arica-DA9C734DDC840CEE61373E686DCF3405#lc=ListOffers-Score4-11,"4e5c5f07d843fec667c316f9daa0c003",Auxiliar de Pucheo y Envases - Vacante regida por la ley 21.015 de Inclusión,2025-10-02,Oferta laboral: Auxiliar de Pucheo y Envases - Vacante regida por la ley 21.015 de Inclusión,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.817 -0300,2025-10-18 15:28:19.817 -0300,6,1,1
25,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-produccion-vacante-regida-por-la-ley-21015-de-inclusion-en-arica-C467D5D60D3BCAA161373E686DCF3405#lc=ListOffers-Score4-12,db17856f3cc328fa3abf741aa24a5334,Auxiliar de Producción - Vacante regida por la ley 21.015 de Inclusión,2025-10-02,Oferta laboral: Auxiliar de Producción - Vacante regida por la ley 21.015 de Inclusión,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Operario,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.818 -0300,2025-10-18 15:28:19.818 -0300,6,1,1
26,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-servicios-part-time-30-hrs-inclusion-laboral-comuna-quilicura-en-santiago-quilicura-60BB910B0E6C795361373E686DCF3405#lc=ListOffers-Score4-13,bfd65494f218b206da53dd268effedc3,Auxiliar de Servicios Part Time 30 hrs (Inclusión Laboral) - Comuna Quilicura,2025-10-02,Oferta laboral: Auxiliar de Servicios Part Time 30 hrs (Inclusión Laboral) - Comuna Quilicura,presencial,part-time,part-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.820 -0300,2025-10-18 15:28:19.820 -0300,15,1,1
27,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cobradores-as-telefonicos-inclusion-remoto-part-time-valparaiso-en-valparaiso-21BEBF3CA90452B061373E686DCF3405#lc=ListOffers-Score4-14,eca6228d3f1ad13724c9cca2482f00bf,Cobradores (as) Telefónicos Inclusión Remoto Part Time - Valparaiso,2025-10-02,Oferta laboral: Cobradores (as) Telefónicos Inclusión Remoto Part Time - Valparaiso,remoto,part-time,part-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.822 -0300,2025-10-18 15:28:19.822 -0300,16,1,1
28,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-aseo-providencia-inclusion-en-santiago-conchali-4CD8BE68779B877C61373E686DCF3405#lc=ListOffers-Score4-15,"316c907673a0adec0d7ec0918213341e",Auxiliar de aseo Providencia Inclusión,2025-10-02,Oferta laboral: Auxiliar de aseo Providencia Inclusión,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Aseo y Mantención,"1 años",Enseñanza media completa,2025-10-18 15:28:19.824 -0300,2025-10-18 15:28:19.824 -0300,2,1,1
29,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cuidadora-de-adulto-mayor-particular-en-santiago-vitacura-44789B31328CEDA961373E686DCF3405#lc=ListOffers-Score3-0,cbda840f04bfd14459a5a4199b60a1c9,Cuidadora de Adulto Mayor particular,2025-10-02,Oferta laboral: Cuidadora de Adulto Mayor particular,presencial,indefinido,full-time,Sueldo a convenir,false,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.826 -0300,2025-10-18 15:28:19.826 -0300,17,1,1
30,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-supervisor-part-time-teletrabajorm-part-time-en-santiago-centro-88CFED0C3421F96E61373E686DCF3405#lc=ListOffers-Score4-2,"002225abd9de9f03be8053f607039f40",Supervisor Part Time Teletrabajo/RM - Part Time,2025-10-02,Oferta laboral: Supervisor Part Time Teletrabajo/RM - Part Time,remoto,part-time,part-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.827 -0300,2025-10-18 15:28:19.827 -0300,18,1,1
31,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-business-intelligence-remoto-en-santiago-providencia-8D34A1EEA59512A561373E686DCF3405#lc=ListOffers-Score4-3,"07cfa62603ae4da5ea064ec37a156944",Ingeniero Business Intelligence (Remoto),2025-10-02,Oferta laboral: Ingeniero Business Intelligence (Remoto),remoto,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Profesional universitario,2025-10-18 15:28:19.829 -0300,2025-10-18 15:28:19.829 -0300,19,1,1
33,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-bigdata-remoto-en-santiago-providencia-35FC44338EB4078061373E686DCF3405#lc=ListOffers-Score4-13,fdbe76c391fcf6e579da787490300e6d,Desarrollador Bigdata - Remoto,2025-10-02,Oferta laboral: Desarrollador Bigdata - Remoto,remoto,indefinido,full-time,Sueldo a convenir,true,false,false,false,Tecnología,Desarrollo de Software,"1 años",Profesional universitario,2025-10-18 15:28:19.832 -0300,2025-10-18 15:28:19.832 -0300,21,1,1
34,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-business-intelligence-remoto-en-santiago-providencia-52D697D9139EC60161373E686DCF3405#lc=ListOffers-Score4-16,"2fe21436ed35df04a0ddf2b0d35f1b67",Ingeniero Business Intelligence (Remoto),2025-10-02,Oferta laboral: Ingeniero Business Intelligence (Remoto),remoto,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Profesional universitario,2025-10-18 15:28:19.833 -0300,2025-10-18 15:28:19.833 -0300,19,1,1
35,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-business-intelligence-remoto-en-santiago-providencia-2B12D0C6240E2A1D61373E686DCF3405#lc=ListOffers-Score4-9,dc0e0fa93a0d44b0e853618508abae4d,Ingeniero Business Intelligence (Remoto),2025-10-02,Oferta laboral: Ingeniero Business Intelligence (Remoto),remoto,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Profesional universitario,2025-10-18 15:28:19.835 -0300,2025-10-18 15:28:19.835 -0300,19,1,1
36,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-work-from-home-editor-and-content-writer-ref-0793-en-santiago-cerrillos-A5F317746BC91A8961373E686DCF3405#lc=ListOffers-Score4-14,a1abefe8c3b6cd1964a1309a560173bb,Work From Home Editor and Content Writer / Ref. 0793,2025-10-02,Oferta laboral: Work From Home Editor and Content Writer / Ref. 0793,remoto,indefinido,full-time,Sueldo a convenir,false,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.836 -0300,2025-10-18 15:28:19.836 -0300,13,1,1
37,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-work-from-home-angular-developer-rd-ref-0615e-rd-en-san-bernardo-1842600ACD22A41461373E686DCF3405#lc=ListOffers-Score4-19,"1d32f91e69580912b04593bb5906eb6c",Work From Home Angular Developer / R+D / Ref. 0615E (RD),2025-10-02,Oferta laboral: Work From Home Angular Developer / R+D / Ref. 0615E (RD),remoto,indefinido,full-time,Sueldo a convenir,false,false,false,false,Tecnología,Desarrollo de Software,"1 años",Enseñanza media completa,2025-10-18 15:28:19.838 -0300,2025-10-18 15:28:19.838 -0300,22,1,1
38,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-jefea-de-residencia-de-adultos-con-discapacidad-intelectual-recoleta-44-hrs-en-santiago-recoleta-51D8C30094F4DC9661373E686DCF3405#lc=ListOffers-Score4-7,"204b1697d00455a9a2bab97cf813670a","Jefe(a) de Residencia de adultos con discapacidad intelectual, Recoleta, 44 hrs",2025-10-01,"Oferta laboral: Jefe(a) de Residencia de adultos con discapacidad intelectual, Recoleta, 44 hrs",presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"3 años",Enseñanza media completa,2025-10-18 15:28:19.839 -0300,2025-10-18 15:28:19.839 -0300,23,1,1
39,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-oportunidad-inclusiva-para-personas-con-discapacidad-cajero-en-santiago-independencia-B940B004359AA2FD61373E686DCF3405#lc=ListOffers-Score4-8,ca13ff925076d69696a27ad2b7dbd144,Oportunidad Inclusiva para Personas con Discapacidad: Cajero,2025-10-01,Oferta laboral: Oportunidad Inclusiva para Personas con Discapacidad: Cajero,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.840 -0300,2025-10-18 15:28:19.840 -0300,2,1,1
40,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-choferes-con-licencia-a4-con-exp-reparto-mercaderia-lunes-a-sabado-en-paine-rm-en-paine-8898032BACFD85A861373E686DCF3405#lc=ListOffers-Score3-15,"5dd8f2fcf168eb845d078c53d7a52078",Choferes con licencia A4 con exp reparto mercadería - Lunes a Sábado en Paine RM,2025-10-01,Oferta laboral: Choferes con licencia A4 con exp reparto mercadería - Lunes a Sábado en Paine RM,presencial,indefinido,full-time,Sueldo a convenir,false,false,false,false,Transporte,Conducción y Reparto,"1 años",Enseñanza media completa,2025-10-18 15:28:19.842 -0300,2025-10-18 15:28:19.842 -0300,24,1,1
41,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-aseo-lunes-a-viernes-oferta-bajo-la-ley-21015-de-inclusion-en-santiago-nunoa-67BCD8853092474A61373E686DCF3405#lc=ListOffers-Score4-5,"69652b825c497fcba6b898f7cf177b7a",Auxiliar de aseo (Lunes a viernes) - Oferta bajo la ley 21.015 de Inclusión,2025-10-01,Oferta laboral: Auxiliar de aseo (Lunes a viernes) - Oferta bajo la ley 21.015 de Inclusión,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Aseo y Mantención,"1 años",Enseñanza media completa,2025-10-18 15:28:19.843 -0300,2025-10-18 15:28:19.843 -0300,2,1,1
42,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-servicios-pt-inclusion-en-valparaiso-57491D00DEB09EB761373E686DCF3405#lc=ListOffers-Score4-16,"31cbd564ea40dd2cab5d27d97550b2b1",Auxiliar de Servicios PT - Inclusión,2025-10-01,Oferta laboral: Auxiliar de Servicios PT - Inclusión,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.845 -0300,2025-10-18 15:28:19.845 -0300,13,1,1
43,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-gestora-de-inclusion-jornada-parcial-20-horas-en-santiago-providencia-786A40C1F61A164061373E686DCF3405#lc=ListOffers-Score4-17,a1c08e7ef52c5c991dc849339a68201c,Gestor/a de inclusión - Jornada Parcial 20 Horas,2025-10-01,Oferta laboral: Gestor/a de inclusión - Jornada Parcial 20 Horas,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 15:28:19.846 -0300,2025-10-18 15:28:19.846 -0300,25,1,1
